,Unnamed: 0,formatted_address,name,place_id,rating,user_ratings_total,geometry.location.lat,geometry.location.lng,opening_hours.open_now,permanently_closed,price_level
1832,1832,"Schmidenmattweg 11, 4900 Langenthal, Switzerland",1001 Gemüse,ChIJq6o2YPgqkEcRfGRI-1I8vag,0.0,0.0,47.217304,7.773482599999999,,,
1833,1833,"Gaswerkstrasse 33, 4900 Langenthal, Switzerland",OTTO'S AG,ChIJ6QBgS6wrkEcRCWeqj56yP88,4.2,450.0,47.22721749999999,7.7859584,True,,
1834,1834,"Bahnhofstrasse 14, 4932 Lotzwil, Switzerland",Frutservice,ChIJnQC3n3MqkEcRTup0BrrYH0k,4.5,20.0,47.190441,7.788149999999999,True,,2.0
1835,1835,"Steingasse 24, 4934 Madiswil, Switzerland",Frischpunkt,ChIJxS9N-unVj0cRDWM09JPb2EY,5.0,29.0,47.1650948,7.7907284,False,,
1836,1836,"Untergässli 2, 4934 Madiswil, Switzerland",Greub's Schatztruhe,ChIJRX_3xefVj0cRHCt8QtT01uE,4.4,11.0,47.1654733,7.7958615,True,,
1837,1837,"Hauptstrasse 27, 4936 Kleindietwil, Switzerland",TopShop Kleindietwil,ChIJ60qsHS3Uj0cReNBHoQHestM,4.5,33.0,47.14326029999999,7.7928593,True,,
1838,1838,"Hauptstrasse 23, 4936 Kleindietwil, Switzerland",Früchte Sigrist GmbH,ChIJ4weI5CzUj0cR5cCWM1sAxV0,4.8,20.0,47.1430225,7.7931956,,,
1839,1839,"Käsereistrasse 2, 4917 Melchnau, Switzerland",Chäsi Melchnau,ChIJBXvmASrWj0cRtIjhsrBVfoA,4.9,65.0,47.1797545,7.854007599999999,True,,
1840,1840,"Dorfstrasse 34, 4917 Melchnau, Switzerland","LANDI Laden Melchnau , Genossenschaft",ChIJkdeGXdopkEcRGpsw8Gr0tWY,4.5,295.0,47.18689200000001,7.8485246,True,,
1841,1841,"Dorfstrasse 64, 4917 Melchnau, Switzerland","Wunschbeck GmbH | Bäckerei, Konditorei, Café, Bistro | Torten nach Wunsch",ChIJF_JbNVMrkEcRNtUa9cP30ec,4.9,70.0,47.1832408,7.849763899999999,True,,
1842,1842,"Luzernerstrasse 27, 6247 Schötz, Switzerland",Coop Supermarkt Schötz,ChIJIcSWv6nYj0cRLLTWfv-c_8A,4.2,93.0,47.168962,7.992607800000001,True,,
1843,1843,"A1 Autobahnraststätte, 4616 Gunzgen, Switzerland",Coop Pronto Gunzgen Süd Raststätte,ChIJ6TF6GI8tkEcRMa8hEr1H22A,3.9,199.0,47.3099153,7.846639000000001,True,,
1844,1844,"Ohmstalerstrasse 8, 6247 Schötz, Switzerland",SPAR Supermarkt Schötz,ChIJpS9FRjjZj0cR-fl6zRT6Res,4.2,80.0,47.1702723,7.987816800000001,True,,
1845,1845,"Dorfstrasse 24, 4805 Brittnau, Switzerland",Coop Supermarkt Brittnau,ChIJ_8hVv-UlkEcRPTMWS4fU28g,3.8,157.0,47.2603637,7.946664299999999,True,,
1846,1846,"Egolzwilerstrasse 5A, 6244 Nebikon, Switzerland",Denner Partner,ChIJtTd_1RQnkEcRBngbbloWKls,4.6,125.0,47.1928136,7.9784763,True,,
1847,1847,"Heimisbachstrasse, Thal 122b, 3453 Trachselwald, Switzerland",VOLG Heimisbach,ChIJOzilzeDNj0cRBzLova-SXyE,4.6,28.0,47.019178,7.7783694,True,,
1848,1848,"Langnaustrasse 16, 3436 Zollbrück, Switzerland",VOI Migros-Partner Zollbrück,ChIJeRfydJzNj0cR8dd1569K-EI,4.7,7.0,46.9733432,7.7475276,True,,
1849,1849,"Kaltackerstrasse 5, 3412 Heimiswil, Switzerland",Volg,ChIJO5asdRctjkcRWJwmNdRsWKQ,4.3,18.0,47.064724,7.6587983,True,,
1850,1850,"Thal 122B, 3453 Heimisbach, Switzerland",Dorfladen Heimisbach,ChIJLT8ThobPj0cR_snnHTCJeeo,0.0,0.0,47.01917,7.778499999999998,True,,
1851,1851,"Friesenberg 221, 3464 Wynigen, Switzerland",Hofladen Friesenberg,ChIJwcHnAqHTj0cRUdQxfozX5No,4.9,15.0,47.0999411,7.7295839,True,,
1852,1852,"Dorfgasse 2A, 3454 Sumiswald, Switzerland",Coop Supermarkt Sumiswald,ChIJUbLk9YrNj0cRXD8RVYWzwjE,4.3,154.0,47.0295365,7.7443724,True,,
1853,1853,"Huttwilstrasse 10, 3462 Affoltern im Emmental, Switzerland",Volg Weier im Emmental,ChIJpUpKLc7Tj0cRDsLr6wp1LK0,4.6,47.0,47.0629873,7.7494683,True,,
1854,1854,"Spitalstrasse 10, 3454 Sumiswald, Switzerland",VOI Migros-Partner Sumiswald,ChIJiXPexYrNj0cRFTnCsQDw3Qw,4.4,126.0,47.0288754,7.7462409,True,,
1855,1855,"Fahrackerstrasse 1, 4853 Murgenthal, Switzerland",Migros Supermarkt,ChIJQUXyqAYskEcRAYNch04FeWo,4.3,209.0,47.26485410000001,7.829204799999999,True,,
1856,1856,"Dorfstrasse 23, 4914 Roggwil, Switzerland",BahnHoflade,ChIJeRV52t0rkEcRE0T1vEL5BQ0,5.0,3.0,47.23916390000001,7.8220156,False,,
1877,1877,"Luzernerstrasse 6, 6252 Dagmersellen, Switzerland",Coop Supermarkt Dagmersellen,ChIJAQAAANwmkEcRQvU6AA1wpI0,4.2,315.0,47.2121992,7.9904012,True,,
1878,1878,"Ischlagweg 2, 4566 Halten, Switzerland",Bauernhof,ChIJfTZ1n_wpjkcRuSO-grVbnfM,0.0,0.0,47.1683944,7.6013142,,,
1879,1879,"Galliweg, 4852 Rothrist, Switzerland",SPAR Supermarkt Rothrist,ChIJ1x1BqVsukEcRVIFo-WUbU6g,4.2,113.0,47.302736,7.877424999999999,True,,1.0
1880,1880,"Dorfstrasse 70, 4623 Neuendorf, Switzerland",Volg,ChIJJzghGf4skEcRC0wMD9kQdbw,4.0,78.0,47.3016586,7.7930994,True,,
1881,1881,"Mühlefeldstrasse 15, 4702 Oensingen, Switzerland",ALDI SUISSE,ChIJPyvdvhTTkUcR_NesU3QLa-c,4.2,440.0,47.2885567,7.7180559,True,,
1882,1882,"Bifangweg 33, 4702 Oensingen, Switzerland",Lidl Schweiz,ChIJ3z8SZjnTkUcR-5FUPdSoHZk,4.1,523.0,47.29093350000001,7.7307741,True,,
1883,1883,"muhlefeldcenter 2, 4702 Oensingen, Switzerland",Coop Supermarkt Oensingen,ChIJl2Oz4hTTkUcRgo6K914YR5A,4.1,220.0,47.2888461,7.718513400000001,True,,
1884,1884,"Mühlefeldstrasse 53, 4702 Oensingen, Switzerland",Migros Supermarkt,ChIJd41m7xTTkUcRx9oGBZMMdzc,4.3,311.0,47.2888769,7.7191676,True,,
1885,1885,"Mühlefeldstrasse 55, 4702 Oensingen, Switzerland",Onur Supermarkt & Take Away,ChIJiTCg4hTTkUcRqIlqFygkO9Q,4.6,85.0,47.2889717,7.7197331,True,,
1886,1886,"Bernstrasse 58b, 4922 Thunstetten, Switzerland",Pasta Hüsli,ChIJj4dm_5IrkEcRDymQbnx9bkY,0.0,0.0,47.2125979,7.741104999999999,False,,
1887,1887,"Kirchgasse 19, 4922 Thunstetten, Switzerland",Dorf-Café /Lebensmittel,ChIJ8_JjJJIqkEcRrR1O3pwWB-8,4.5,13.0,47.2017389,7.7566228,False,,
1888,1888,"Zürichstrasse 32, 4922 Thunstetten, Switzerland",LANDI Laden Bützberg,ChIJdVV0M-YqkEcRzUbjmK-18Lc,4.4,578.0,47.2167447,7.7535988,True,,
1900,1900,"Bernstrasse 48, 4923 Wynau, Switzerland",Mago GmbH,ChIJEW9iW_crkEcRFrEEMtbeT5o,4.6,70.0,47.2568612,7.8209304,True,,
1901,1901,"Aarwangenstrasse, 4923 Wynau, Switzerland",Herzig Spargeln,ChIJWyJNJoorkEcRTXvnV9Hd8ss,5.0,2.0,47.2574194,7.7957298,True,,
1902,1902,"Poststrasse 2, 4923 Wynau, Switzerland",agroswiss,ChIJf4avIkErkEcRYwF6Gb_YcMk,5.0,11.0,47.2559331,7.815358499999999,True,,
1903,1903,"Aarwangenstrasse 13, 4923 Wynau, Switzerland",deppeler wynau,ChIJrwl7FoorkEcRGCjoIoAMmXg,5.0,3.0,47.2606986,7.80564,,,
1904,1904,"Hauptstrasse 62, 4853 Murgenthal, Switzerland",Coop Pronto Shop mit Tankstelle Murgenthal,ChIJI6-7YQIskEcRZxrS7FXtSKQ,4.3,226.0,47.2671333,7.8351197,True,,
1905,1905,"u. Einschlagstrasse 3, 4923 Wynau, Switzerland",SIAG SCHWARZ AG,ChIJeUPqx_krkEcRSQGZmBHW-qs,4.8,6.0,47.2576846,7.823222,True,,
1906,1906,"Bahnhofstrasse 2, 4704 Niederbipp, Switzerland",Coop Supermarkt Niederbipp,ChIJcSzEAYDTkUcRTrDOwnvmYXw,4.0,338.0,47.26969889999999,7.693603,True,,
1907,1907,"Bahnhofstrasse 3, 4622 Egerkingen, Switzerland",Coop Supermarkt Egerkingen Dorf,ChIJ7d9e0wwtkEcR8m8dIakJof4,4.2,157.0,47.3214622,7.794810699999998,True,,
1908,1908,"Bahnhofpl. 10, 3011 Bern, Switzerland",Coop Supermarkt Bern Bahnhof,ChIJT0WQJb85jkcRG5NEcfiuAjg,3.9,523.0,46.9485767,7.4396753,True,,
1909,1909,"Spitalgasse 2, 3011 Bern, Switzerland",Coop Supermarkt Bern Spitalgasse,ChIJJc4ktMA5jkcRAlwYbJZIGrI,4.1,323.0,46.94839320000001,7.443368899999999,True,,
1910,1910,"Christoffelunterführung, 3011 Bern, Switzerland",Migros Supermarkt,ChIJ6-UKwb45jkcRAQP9XudRiFI,4.2,1170.0,46.9477989,7.4401614,True,,
1911,1911,"Bärenpl. 8, 3011 Bern, Switzerland",Alnatura organic supermarket Bern,ChIJq5Q_SMc5jkcRZl_kphpAeeY,4.5,323.0,46.9475936,7.443342499999999,True,,
1912,1912,"Spitalgasse 37, 3011 Bern, Switzerland",Coop Supermarkt Bern Schauplatzgasse,ChIJS5-mr7g5jkcRU7Lswqhi39M,3.6,79.0,46.947652,7.4416683,True,,
1913,1913,"Spitalgasse 34, 3011 Bern, Switzerland",ALDI SUISSE,ChIJmZmwARg5jkcRFrmX-gI6lZ8,4.3,74.0,46.9481474,7.441864799999999,True,,
1914,1914,"Bahnhofpl. 10A, 3011 Bern, Switzerland",Coop,ChIJVShlML85jkcRaehxPlSaF_g,4.8,5.0,46.9492186,7.4401142,True,,
1915,1915,"Europapl. 1, 3008 Bern, Switzerland",Coop Supermarkt Bern Europaplatz,ChIJyUEWMgU5jkcR_anDLYYLN98,4.2,285.0,46.94367260000001,7.4059889,True,,
1916,1916,"Kramgasse 54, 3011 Bern, Switzerland",VOI Migros-Partner Bern - Kramgasse,ChIJWy4YajIlkEcRg8HBIYzfyiM,4.5,68.0,46.9480686,7.4497455,True,,
1917,1917,"Marktgasse 46, 3011 Bern, Switzerland",Migros Supermarkt,ChIJZyRGD9A5jkcRpFk2uctTrAA,4.3,1561.0,46.9482562,7.4450371,True,,
1918,1918,"Brunnmattstrasse 20, 3007 Bern, Switzerland",Coop Supermarkt Bern Brunnmatt,ChIJLacWC6U5jkcRM69iN2mbakA,4.0,396.0,46.94536040000001,7.426693500000001,True,,
1919,1919,"Marktgasse 24, 3011 Bern, Switzerland",Coop Supermarkt Bern Marktgasse,ChIJsxe-OHw5jkcRSwNqSIewg3Y,4.4,5.0,46.9480667,7.446038100000001,True,,
1920,1920,"Eigerpl. 5A, 3007 Bern, Switzerland",Coop Supermarkt Bern Eigerplatz,ChIJQ0XZqbE5jkcRfQLSrOBinCg,4.0,283.0,46.9410672,7.4314524,True,,
1921,1921,"Eigerstrasse 82, 3007 Bern, Switzerland",ALDI,ChIJxblQ6Mk5jkcRQErVUvlSFII,4.1,606.0,46.9395682,7.440432800000001,True,,
1922,1922,"Kornhauspl. 7, 3011 Bern, Switzerland",ALDI SUISSE,ChIJCY0Wk-85jkcR2wD9iNGO4f8,4.1,44.0,46.9484216,7.4478334,True,,
1923,1923,"Schanzenstrasse 4, 3008 Bern, Switzerland",Coop Supermarkt Bern Postparc,ChIJ1Qf72r45jkcRtrqDb9-hTls,4.3,301.0,46.9489939,7.4376091,True,,
1924,1924,"Spitalgasse 2, 3011 Bern, Switzerland",Coop Supermarkt Bern Spitalgasse Take Away,ChIJRZZ6TkQ5jkcRV_4NzqeMsBQ,0.0,0.0,46.94839320000001,7.443368899999999,True,,
1925,1925,"Lorrainestrasse 15, 3013 Bern, Switzerland",AKKARA ASIAN SUPERMARKET GmbH,ChIJ8Ud-Ses5jkcRjjRQ4d_oQ70,3.9,75.0,46.956588,7.44478,,,
1926,1926,"Schlossstrasse 115b, 3008 Bern, Switzerland",Lidl Schweiz,ChIJ9Zd9OdA5jkcRHOfauG6Ht94,4.0,227.0,46.94380899999999,7.411861999999999,True,,
1927,1927,"Bolligenstrasse 90, 3065 Bolligen, Switzerland",migrolino Bolligen,ChIJfRj8W15rkEcRjnqufEZsH08,4.1,117.0,46.9701777,7.496923999999999,True,,
1928,1928,"Bernstrasse 1, 3066 Stettlen, Switzerland",Coop Supermarkt Deisswil,ChIJ7QH7zKo3jkcRDF1QozLFcfQ,4.1,25.0,46.9582269,7.513633500000001,True,,
1929,1929,"Talweg 6, 3063 Ittigen, Switzerland",Migros Supermarkt,ChIJl_7IBbIwjkcR0v6N0kWBf2w,4.2,355.0,46.9743794,7.4852027,True,,
1930,1930,"Einkaufszentrum, Talweg 6, 3063 Ittigen, Switzerland",Denner Discount,ChIJT-znDrIwjkcRny65U8eZRbg,4.3,50.0,46.9742577,7.4847465,True,,
1931,1931,"Flugbrunnenstrasse 422, 3065 Bolligen, Switzerland",Hofladen Bergmann,ChIJaSrHG84wjkcR_QdsGhNO57Q,4.6,34.0,46.9742088,7.506847899999999,True,,
1932,1932,"Talgut-Zentrum 19, 3063 Ittigen, Switzerland",ALDI SUISSE,ChIJ1Yn4za0wjkcRIT6zzppuxq8,4.2,208.0,46.97417009999999,7.481685799999998,True,,
1933,1933,"Autobahn 1, 3063 Ittigen, Switzerland",migrolino fresh Grauholz,ChIJZ2k6H6AwjkcRtzcx1sNastE,3.7,112.0,46.9894267,7.477341399999999,True,,
1934,1934,"Talgut-Zentrum 19, 3063 Ittigen, Switzerland",Coop Supermarkt Ittigen,ChIJ1Yn4za0wjkcRlFqiXspfPVI,4.2,144.0,46.9740777,7.482282000000001,True,,
1935,1935,"Bantigen 374, 3065 Bolligen, Switzerland","Bio-Hof, Bantigen",ChIJh_mKOtYwjkcRDrUc8OfujvQ,4.8,49.0,46.9741023,7.518337799999999,True,,
1936,1936,"Bernstrasse 57, 3066 Stettlen, Switzerland",Maxi,ChIJVW3p8tA2jkcRditzcsZOiHQ,4.2,29.0,46.9587607,7.523611399999999,True,,1.0
1937,1937,"Bernstrasse 142, 3072 Ostermundigen, Switzerland",Coop Supermarkt Ostermundigen Rütiweg,ChIJ-YHdhDA3jkcRWbmpRCk1s3k,4.0,160.0,46.9592007,7.500288400000001,True,,
1938,1938,"Gewerbestrasse 12, 3065 Bolligen, Switzerland",Reinhard AG,ChIJUflrvTQ3jkcRr5NJqoX5yTc,4.7,14.0,46.96749920000001,7.499180200000001,True,,
1939,1939,"Kirchlindachstrasse 2, 3052 Zollikofen, Switzerland",LADES Supermarkt,ChIJG8zaUPI7jkcRqiVVqeHUxJQ,4.4,101.0,47.0001158,7.4613166,True,,
1940,1940,"Schulweg 1, 3063 Ittigen, Switzerland",VOI Cube,ChIJiWDbK7cxjkcR0Ht7lc0jIbc,4.8,6.0,46.97484679999999,7.477514499999999,True,,
1941,1941,"Bahnhofstrasse 3, 3072 Ostermundigen, Switzerland",Coop Supermarkt Ostermundigen Bahnhofstrasse,ChIJnW1WckQ3jkcRFTjDCyw5ywg,4.1,510.0,46.9557555,7.4836126,True,,
1942,1942,"Bernstrasse 164, 3052 Zollikofen, Switzerland",ALDI SUISSE,ChIJa1ndOmk6jkcRnNBZFZqwyII,4.1,585.0,46.997822,7.460638899999999,True,,
1943,1943,"Kalchackerstrasse 9, 3047 Bremgarten bei Bern, Switzerland",Denner Discount,ChIJTcPseCg6jkcRFlo0idnnjYc,4.2,26.0,46.9754307,7.4377931,True,,
1944,1944,"Chutzenstrasse 27, 3047 Bremgarten bei Bern, Switzerland",Hofladen Chutze,ChIJTf3NZ8Y7jkcRJEFRRulZvAI,5.0,3.0,46.9782286,7.435790799999999,True,,
1945,1945,"Kalchackerstrasse 9, Kalchackermärit, 3047 Bremgarten b. Bern, Switzerland",Bakery pastry shop Sterchi AG,ChIJB4f8gSg6jkcRhiCFkwBKzJg,4.4,8.0,46.9756302,7.4375399,True,,
1946,1946,"Kalchackerstrasse 119, 3047 Bremgarten bei Bern, Switzerland",3047 Bremgarten B. Bern,ChIJq6oectU7jkcRFwRKdtf8bbA,0.0,0.0,46.9747513,7.423318000000001,,,
1947,1947,"Reichenbachstrasse 79, 3004 Bern&nbsp, Switzerland",Aare Market GmbH&nbsp;,ChIJ8RHXDSA6jkcRJM9QHPhKmo0,0.0,0.0,46.97265700000001,7.4473491,True,,
1948,1948,"Tiefenaustrasse 119, 3004 Bern, Switzerland",Maxi Lebensmittelladen Aaregg,ChIJt_d2NR46jkcR6iEe7zb1vJc,4.3,43.0,46.9731848,7.451659299999999,True,,
1949,1949,"Kalchackerstrasse 9, 3047 Bremgarten bei Bern, Switzerland",Drogerie Studer AG,ChIJr5WAXvM7jkcRI3YLgxuzbQU,5.0,3.0,46.975568,7.437553999999999,True,,
1950,1950,"Genossenweg 1, 3012 Bern, Switzerland",Coop Supermarkt Bern Muesmatt,ChIJwyLcgZg5jkcRpmIQL4pZXWA,4.2,133.0,46.95402,7.4284057,True,,
1951,1951,"Länggassstrasse 54, 3012 Bern, Switzerland",migrolino Bern Länggasse,ChIJ8a1b8Ng5jkcRLQepgk7Zbb4,4.2,25.0,46.9548903,7.4300487,True,,
1952,1952,"Länggassstrasse 35, 3012 Bern, Switzerland",Coop Supermarkt Bern Länggasse,ChIJqVT9hiE5jkcRuBm_T26VII4,4.4,67.0,46.9533254,7.4320917,True,,
1953,1953,"Lorrainestrasse 23, 3013 Bern, Switzerland",Bern isst Bern,ChIJYYTcUus5jkcRutU_lTvL-lE,0.0,0.0,46.9572488,7.4446577,True,,
1954,1954,"Wankdorffeldstrasse 71, 3014 Bern, Switzerland",Migros Supermarkt,ChIJk0th_Ps5jkcR0gJwoYU2ZKg,4.2,326.0,46.9658883,7.4634931,True,,
1955,1955,"Breitenrainstrasse 11, 3013 Bern, Switzerland",Migros Supermarkt,ChIJsak4EiM5jkcRYN7LELQ-Gt4,4.3,264.0,46.9581507,7.4538954,True,,
1956,1956,"Seidenweg 6, 3012 Bern, Switzerland",Super Market,ChIJw96K-Jc5jkcRGtbxpnOWDXU,4.0,4.0,46.9541191,7.432048900000001,True,,
1957,1957,"Freiburgstrasse 170, 3008 Bern, Switzerland",Lidl,ChIJ95OPxZo5jkcRUaKn4YG1sho,4.0,9.0,46.9432921,7.404992300000001,True,,
1958,1958,"Bernstrasse 103, 3052 Zollikofen, Switzerland",Denner Discount,ChIJtYHPK2k6jkcRqt9YR1lc7BM,4.4,49.0,46.9932878,7.456976300000001,True,,
1959,1959,"Stapfenstrasse 5, 3098 Köniz, Switzerland",Coop Supermarkt Köniz Stapfenmärit,ChIJ19P8q1k4jkcROtDgfabMRlY,4.2,376.0,46.9231312,7.4155368,True,,
1960,1960,"Schwarzenburgstrasse 249, 3098 Köniz, Switzerland",Rami Supermarket owner S. Yildirim,ChIJ7Wtnwlk4jkcR38fX18ecBZo,4.3,161.0,46.9245996,7.416628599999999,True,,
1961,1961,"Stapfenstrasse 4, 3098 Köniz, Switzerland",ALDI SUISSE,ChIJU8bSzKU5jkcR3_0s-hUYlDs,4.2,59.0,46.9226841,7.414845,True,,
1962,1962,"Schaufelweg 27, 3098 Köniz, Switzerland",Coop Supermarkt Köniz Schliern,ChIJFYgmDGQ4jkcRCLeaJbmSZ2I,4.2,136.0,46.9098716,7.4149955,True,,
1963,1963,"Schwarzenburgstrasse 247, 3098 Köniz, Switzerland",Denner Discount,ChIJVXCCmlc4jkcRVtGh8_O7euo,4.2,146.0,46.9247757,7.4167258,True,,
1964,1964,"Kirchstrasse 4, 3097 Liebefeld, Switzerland",Coop Supermarkt Köniz Steinhölzli,ChIJCfOwzk04jkcRFhngxo28XIo,4.1,298.0,46.9303284,7.4281211,True,,
1965,1965,"Landorfstrasse 21, 3098 Köniz, Switzerland",Claro Köniz,ChIJg95Wmlg4jkcRTlQtdZpVKKU,4.6,7.0,46.9226566,7.412656200000001,True,,
1966,1966,"Seftigenstrasse 362, 3084 Wabern bei Bern, Switzerland",Anadolu Supermarket,ChIJe_8xS5k3jkcRbfxgUSfnf9U,4.9,30.0,46.9229893,7.459852000000001,True,,
1967,1967,"Liebefeld, Könizstrasse 155, 3097 Bern, Switzerland",SPAR Supermarkt Liebefeld,ChIJsSI0uqo5jkcRHoNmRo_-I7M,4.3,148.0,46.9359557,7.416519599999999,True,,1.0
1968,1968,"Bläuacker 10, 3098 Köniz, Switzerland",Migros Supermarkt,ChIJOcSmWFg4jkcRGCRzcqC1XcI,4.3,1024.0,46.9233047,7.414155,True,,
1969,1969,"Seftigenstrasse 350, 3084 Köniz, Switzerland",migrolino Shop,ChIJcbVxEyg4jkcRg1qLhSs8Rn0,4.6,37.0,46.9236488,7.457838,True,,
1970,1970,"Freiburgstrasse 528, 3172 Köniz, Switzerland",SPAR express Niederwangen,ChIJXaqONsU4jkcRSrGhpPQiv1I,4.0,45.0,46.9274249,7.379725,True,,1.0
1971,1971,"Seftigenstrasse 240, 3084 Köniz, Switzerland",Coop Supermarkt Wabern,ChIJT0H53C04jkcR_UdUt229gZ0,4.2,391.0,46.9285612,7.4504741,True,,
1972,1972,"Könizstrasse 60, 3008 Bern, Switzerland",VOI Migros-Partner Bern - Fischermätteli,ChIJn9Fuvqk5jkcRHn5wSihE3L4,4.2,167.0,46.94105889999999,7.418637399999999,True,,
1973,1973,"Seftigenstrasse 259, 3084 Köniz, Switzerland",VOI Migros-Partner Wabern,ChIJw6RJMCw4jkcR6wrLarVbvEg,4.4,90.0,46.9285718,7.4521345,True,,
1974,1974,"Bläuacker 10, 3098 Köniz, Switzerland",Denner Discount,ChIJmbSgWFg4jkcRqOyPSK4P6QU,4.2,69.0,46.9233255,7.414278399999999,True,,
1975,1975,"Könizstrasse 13, 3008 Bern, Switzerland",Denner Express,ChIJ41FFIqM5jkcRabhY9dF2WJ4,4.3,82.0,46.9438392,7.421057299999999,True,,
1976,1976,"Landorfstrasse 129, 3098 Köniz, Switzerland",Lehnvalley Market,ChIJ3UFQlwo5jkcRKYIXheHxjaU,5.0,10.0,46.92113519999999,7.393861399999999,True,,
1977,1977,"Schwarzenburgstrasse 320, 3098 Köniz, Switzerland",A Châu Trading AG,ChIJ-1GeeFY4jkcRtjlu-3kO4So,4.3,518.0,46.9203064,7.412971799999999,True,,
1978,1978,"Könizstrasse 163B, 3097 Liebefeld, Switzerland",Umut Market Halal,ChIJNyr9rqo5jkcR96otqmwBqNI,4.4,213.0,46.9357619,7.4158592,True,,
1979,1979,"Thunstrasse 68, 3074 Muri bei Bern, Switzerland",Coop Supermarkt Muri,ChIJYSy4SnU3jkcRN5Hthjf_-kw,4.3,204.0,46.9321508,7.4841961,True,,
1980,1980,"Mettlengässli 3, 3074 Muri bei Bern, Switzerland",Magasin slovaque,ChIJ17Dk2Qc3jkcR_QAOGLt_BFU,0.0,0.0,46.931441,7.484725600000001,,,
1981,1981,"Turbenweg 1, 3073 Muri bei Bern, Switzerland",Coop Supermarkt Gümligen Zentrum Moos,ChIJY-fCRgE3jkcRbj3EAHgBUdQ,4.3,317.0,46.93330479999999,7.503793900000001,True,,
1982,1982,"Kranichweg 8, 3074 Muri bei Bern, Switzerland",importas Cash and Carry Bern,ChIJA8L7hQs3jkcRUWP9NmlQ1tQ,4.1,47.0,46.9348836,7.489352,True,,
1983,1983,"Jupiterstrasse 15, 3015 Bern, Switzerland",Migros Supermarkt,ChIJGQerIXI3jkcRhrmMUMCnPd0,4.2,101.0,46.9395582,7.481108900000001,True,,
1984,1984,"Worbstrasse 52, 3074 Muri bei Bern, Switzerland",Swiss Convenience Food Association,ChIJAQCQbHM3jkcRrwGp-E_PDw0,5.0,1.0,46.9366691,7.4843148,,,
1985,1985,"Turbenweg 2, 3073 Muri bei Bern, Switzerland",Denner Discount,ChIJi6nkFQE3jkcRc6kxDIgOgqI,4.1,104.0,46.9328306,7.5040268,True,,
1986,1986,"Feldstrasse 3, 3073 Muri bei Bern, Switzerland",Lebensmittel Mastroianni,ChIJPUtbf1U2jkcRKmCbrOK6WxA,4.6,59.0,46.9287305,7.5104006,True,,
1987,1987,"Weltpoststrasse 20, 3015 Bern, Switzerland",Coop Supermarkt Bern Egghölzli,ChIJE_o-7HA3jkcRGKvHu3344w4,4.0,117.0,46.9376833,7.4767231,True,,
1988,1988,"Einkaufszentrum Wittigkofen, Jupiterstrasse 15, 3015 Bern, Switzerland",Denner Discount,ChIJR_-qIXI3jkcR8fOo6kTYXR4,4.1,48.0,46.9393666,7.481128999999999,True,,
1989,1989,"Egghölzlistrasse 1/1a, 3006 Bern, Switzerland",Migros Supermarkt,ChIJP-AlpXA3jkcRnpM_PgpbCB8,4.2,137.0,46.93694259999999,7.475246299999998,True,,
1990,1990,"Feldstrasse 42, 3073 Muri bei Bern, Switzerland",Vitaminkapseln,ChIJVVWVPKo3jkcRSQLV-fiL15U,0.0,0.0,46.9279819,7.5021663,,,
1991,1991,"Feldstrasse 37, 3073 Muri bei Bern, Switzerland",Gurtner Gemüse,ChIJc0UfGFU2jkcRI4HZylRFD-s,4.8,33.0,46.92753330000001,7.508900799999999,True,,
1992,1992,"Worbstrasse 229, 3073 Muri bei Bern, Switzerland",Coop Pronto Shop mit Tankstelle Gümligen,ChIJR3tXlgE3jkcR2F6SazJzHX0,4.3,135.0,46.9327793,7.507193699999999,True,,
1993,1993,"Belpstrasse 3, 3074 Muri bei Bern, Switzerland",Confiserie Berger AG,ChIJrRZQd6A3jkcRuDrgpoZI6bw,4.8,5.0,46.930294,7.486626,True,,
1994,1994,"Seftigenstrasse 1, 3007 Bern, Switzerland",Migros Supermarkt,ChIJg93EbbE5jkcRfw-egmefxKA,4.2,245.0,46.9400702,7.4318503,True,,
1995,1995,"Thunstrasse 18, 3005 Bern, Switzerland",Migros Supermarkt,ChIJT2fWD9A5jkcRiQGzCROQ2so,4.1,210.0,46.9422743,7.4530603,True,,
1996,1996,"3074 Muri bei Bern, Switzerland",Marktplatz Muri,ChIJ6UGnE_g3jkcRBZ2O1C3Tdf0,1.0,2.0,46.9318147,7.4842815,,,
1997,1997,"Giacomettistrasse 15, 3006 Bern, Switzerland",Migros Supermarkt,ChIJBUptO2Q3jkcRAmDJBY4Sb1E,4.1,220.0,46.9455798,7.4728389,True,,
1998,1998,"Oberbalmstrasse 216, 3096 Oberbalm, Switzerland",Volg,ChIJf4sl2KBHjkcRSlEgCwmGx9Q,4.6,18.0,46.8734714,7.402075399999999,True,,
1999,1999,"3147 Köniz, Switzerland",Lädeli Mittelhäusern,ChIJq8W_mzlHjkcRLdkHUtAOfTs,4.8,6.0,46.8755512,7.366975000000001,False,,
2000,2000,"3175 Wünnewil-Flamatt, Switzerland",Fam. Badertscher Lebensmittel & Milchprodukte,ChIJ3w3RNI5AjkcRisj4pEuzPts,0.0,0.0,46.8901257,7.3202849,,,
2001,2001,"Schwarzenburgstrasse 802, 3145 Niederscherli, Switzerland",Coop Supermarkt Niederscherli,ChIJsf8qSW5HjkcR0woPSdZphis,4.0,95.0,46.8854902,7.3882226,True,,
